age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
34,4,252646,15,10,2,10,0,4,1,7298,0,50,39,1
19,4,170720,11,9,4,12,3,4,1,0,0,20,39,0
18,4,446839,11,9,4,12,1,4,1,0,0,30,39,0
60,1,129379,15,10,2,13,0,4,1,0,0,40,39,0
19,0,309284,15,10,4,0,1,4,1,0,0,40,39,0
46,4,31432,11,9,2,1,5,4,0,3103,0,52,39,1
44,4,171256,7,12,0,7,3,4,0,0,0,45,39,0
31,4,49398,15,10,2,13,0,4,1,0,0,40,39,0
33,6,112952,15,10,4,3,3,4,1,0,0,48,39,0
37,4,133328,11,9,0,12,4,4,0,0,0,40,39,0
38,4,179668,9,13,2,10,0,4,1,0,0,50,39,1
26,4,137367,15,10,4,6,2,1,1,0,0,44,30,0
36,4,135293,9,13,0,10,4,4,0,1506,0,45,0,0
62,6,26857,5,4,6,5,2,4,0,0,0,35,39,0
24,4,50341,9,13,4,1,1,4,0,0,0,40,39,0
30,4,30290,11,9,4,7,1,4,0,0,0,40,39,0
55,4,198145,9,13,2,10,0,4,1,7298,0,40,39,1
31,4,29662,15,10,4,12,1,4,0,0,0,60,39,0
40,4,220589,7,12,4,1,1,4,0,0,0,40,39,0
23,4,56774,11,9,4,3,3,4,1,0,0,40,39,0
31,2,219883,11,9,4,11,1,2,1,0,0,40,39,0
20,4,299399,15,10,4,12,3,4,0,0,0,20,39,0
38,4,189623,9,13,2,10,0,4,1,0,1887,40,39,1
36,4,117312,7,12,0,13,1,4,0,0,0,60,39,0
64,4,210082,11,9,6,1,1,4,0,0,0,40,39,0
25,4,182227,7,12,4,10,1,4,1,0,0,55,39,0
46,4,110171,15,10,2,3,0,4,1,7688,0,40,39,1
49,4,259323,11,9,0,3,4,4,1,0,0,40,39,0
67,6,36876,11,9,2,5,0,4,1,0,0,55,39,0
48,4,54744,11,9,2,3,0,4,1,0,0,40,39,0
57,4,69884,11,9,2,12,0,4,1,0,0,40,39,1
42,4,116632,10,16,2,10,0,4,1,0,0,45,39,1
54,4,154728,8,11,2,13,0,4,1,7688,0,40,39,1
60,0,131852,4,3,2,0,0,4,1,0,0,30,39,1
23,4,40060,15,10,2,6,0,4,1,0,0,40,39,0
36,4,137314,8,11,4,13,1,4,1,0,0,45,39,0
41,6,251305,15,10,2,12,0,4,1,0,0,40,39,0
22,4,291386,15,10,4,1,1,4,0,0,0,40,39,0
51,4,25031,15,10,2,4,5,4,0,0,0,10,39,1
40,4,347890,9,13,2,10,0,4,1,0,0,40,39,1
38,2,745768,15,10,0,4,4,2,0,0,0,45,39,0
18,4,238401,15,10,4,12,3,4,0,0,0,25,39,0
30,4,237903,15,10,4,6,4,4,0,0,0,40,39,0
49,5,362654,15,10,2,4,0,4,1,15024,0,50,39,1
48,4,109832,12,14,2,10,0,4,1,0,1902,40,39,1
37,4,102953,11,9,2,3,0,4,1,0,0,40,39,0
36,4,173542,9,13,2,10,0,4,1,0,0,40,39,1
21,4,548303,11,9,2,10,3,4,1,0,0,40,26,1
35,4,210150,11,9,0,1,4,4,0,0,0,40,39,0
56,4,266091,9,13,4,10,1,4,0,0,0,45,26,0
52,7,125796,12,14,2,10,5,2,0,0,1848,40,39,1
54,6,42924,15,10,2,12,0,4,1,0,0,50,39,0
42,4,156580,15,10,2,7,5,4,0,0,0,37,39,1
34,4,400416,1,7,4,7,3,2,1,0,0,45,39,0
17,4,225507,1,7,4,6,1,2,0,0,0,15,39,0
28,0,222005,11,9,4,0,2,4,0,0,0,40,26,0
28,4,469864,9,13,4,10,1,2,1,0,0,40,39,0
21,4,198050,11,9,4,8,1,4,0,0,0,28,39,0
67,5,111321,9,13,2,4,0,4,1,0,0,16,39,0
39,7,85566,9,13,2,10,0,4,1,0,0,40,39,0
29,0,256211,3,2,4,0,3,1,1,0,0,40,30,0
29,4,309463,6,5,2,3,0,4,1,0,0,40,39,0
49,1,195437,7,12,2,1,0,4,1,0,0,60,39,1
61,4,122246,2,8,2,8,5,4,0,0,0,40,39,0
37,4,405723,3,2,2,7,0,4,1,0,0,40,26,0
20,0,173945,1,7,2,0,2,4,0,0,0,39,39,0
63,4,125954,11,9,4,7,1,4,1,2174,0,40,39,0
51,4,122159,15,10,6,10,1,4,0,3325,0,40,39,0
26,6,281678,8,11,2,5,0,4,1,0,0,55,39,0
22,4,190429,15,10,4,12,1,4,0,0,0,20,39,0
34,4,238305,15,10,2,8,5,4,0,0,1628,12,0,0
64,6,30664,8,11,2,5,0,4,1,0,0,30,39,0
54,4,198546,12,14,6,1,4,4,0,0,0,38,39,0
62,4,167098,9,13,2,4,0,4,1,0,0,40,39,1
21,4,243368,13,1,4,5,1,4,1,0,0,50,26,0
54,4,150999,15,10,0,7,1,4,1,0,0,60,39,0
69,4,113035,3,2,6,9,1,2,0,0,0,4,39,0
31,4,200117,11,9,0,1,1,4,1,0,0,40,39,0
54,6,58898,15,10,2,3,0,4,1,0,1579,48,39,0
19,4,163015,15,10,4,12,3,4,0,0,0,20,39,0
61,4,160037,5,4,0,8,1,4,1,0,0,35,39,0
60,4,181200,2,8,2,1,0,4,1,0,0,40,39,0
37,1,29054,15,10,2,1,0,4,1,0,0,42,39,1
59,1,212448,11,9,6,12,4,4,0,0,0,40,11,0
29,7,95423,12,14,2,1,0,4,1,0,0,36,39,0
30,4,331419,7,12,4,3,1,4,1,4787,0,50,39,1
18,4,212370,11,9,2,3,0,4,1,0,0,25,39,0
31,4,110554,11,9,2,7,5,4,0,4386,0,40,39,1
28,4,115438,9,13,4,1,3,4,1,0,0,40,39,0
33,4,235109,11,9,4,1,4,4,0,0,0,40,39,0
34,4,177437,15,10,2,3,0,4,1,15024,0,45,39,1
52,2,330799,6,5,2,8,5,4,0,0,0,40,39,0
37,6,154410,12,14,4,4,1,4,1,0,0,40,39,0
19,4,279968,15,10,4,1,3,4,0,0,0,20,39,0
27,0,224421,15,10,0,0,3,4,1,0,0,40,39,0
46,4,331776,11,9,2,7,0,4,1,0,0,40,39,0
50,6,32372,11,9,2,5,0,4,1,0,0,30,39,0
29,7,147256,7,12,4,10,1,2,1,0,0,40,39,1
71,6,172046,5,4,2,5,0,4,1,0,0,50,39,0
41,4,141642,11,9,4,8,1,4,0,0,0,40,39,0
56,4,179781,11,9,2,4,0,4,1,0,0,40,39,1
39,1,243872,7,12,4,10,1,4,1,0,0,40,39,1
38,2,37931,11,9,2,11,0,4,1,0,0,40,39,1
63,4,76860,9,13,2,11,0,1,1,0,0,40,30,1
58,7,136982,11,9,3,8,4,2,0,0,0,40,16,0
43,4,37937,12,14,0,4,4,4,1,0,0,50,39,0
25,4,91709,7,12,4,13,1,4,0,0,0,45,39,0
41,4,205153,8,11,2,4,0,4,1,0,0,40,39,0
42,4,136419,11,9,2,3,0,4,1,0,0,50,39,1
36,4,268620,15,10,2,4,5,4,0,0,0,33,39,0
40,4,114537,8,11,2,4,0,4,1,0,0,50,39,1
44,4,421449,11,9,0,1,4,4,0,0,0,40,39,0
43,7,227910,8,11,2,10,5,4,0,0,0,40,39,1
32,4,159442,14,15,4,12,1,4,0,13550,0,50,39,1
38,4,809585,9,13,2,12,0,4,1,0,0,40,39,1
29,4,134566,12,14,2,12,0,4,1,0,0,20,39,0
48,0,112860,0,6,2,0,5,2,0,0,0,35,39,0
28,4,194690,5,4,5,8,3,4,1,0,0,60,26,0
36,4,192939,12,14,2,10,0,4,1,0,1977,60,39,1
63,4,163809,15,10,6,12,1,4,0,0,0,20,39,0
68,6,166083,11,9,2,4,0,4,1,0,0,40,39,1
41,4,220132,11,9,2,4,0,4,1,7298,0,40,39,1
48,4,109814,14,15,2,10,0,4,1,0,1977,45,39,1
34,4,381153,11,9,2,4,0,4,1,0,0,40,39,1
26,4,340335,9,13,4,1,1,4,0,0,0,40,39,0
32,5,78530,15,10,2,4,0,4,1,15024,0,50,39,1
37,4,140713,15,10,2,1,0,2,1,0,0,40,23,1
59,7,159472,6,5,2,14,0,4,1,0,0,40,39,0
46,4,353512,11,9,2,7,0,4,1,0,0,40,39,1
66,0,306178,0,6,0,0,1,4,1,2050,0,40,39,0
18,4,174926,6,5,4,8,3,4,1,0,0,15,0,0
22,4,216867,5,4,2,7,0,4,1,0,0,40,26,0
44,4,100584,11,9,2,7,0,0,1,0,0,40,39,0
39,6,194004,11,9,2,12,0,4,1,0,0,70,39,0
33,4,155198,6,5,0,7,1,4,1,0,0,35,39,0
37,5,342084,15,10,2,4,0,4,1,0,0,60,39,1
17,4,175465,0,6,4,8,3,4,0,0,0,14,39,0
23,4,109307,8,11,4,4,3,4,1,0,0,40,39,0
60,4,39352,5,4,4,14,1,4,1,0,0,48,39,1
44,4,172475,11,9,0,1,1,1,0,0,0,40,40,0
64,4,125684,11,9,2,3,0,4,1,0,0,40,39,0
44,6,156687,11,9,2,5,0,1,1,0,0,42,24,0
59,4,127728,15,10,2,13,0,4,1,0,0,40,39,1
30,4,350979,11,9,2,3,0,1,1,0,0,40,25,0
31,4,127595,11,9,0,10,1,4,0,0,0,40,39,0
33,4,181091,15,10,2,10,0,4,1,0,0,40,39,0
23,4,565313,15,10,4,8,3,2,1,2202,0,80,39,0
23,0,191444,11,9,4,0,3,4,1,0,0,40,39,0
22,0,99543,15,10,4,0,3,4,1,0,0,20,39,0
63,4,38352,11,9,6,1,4,4,0,0,0,40,39,0
57,0,24127,9,13,2,0,0,4,1,0,0,8,39,0
37,4,170174,11,9,2,4,0,4,1,0,0,46,39,1
30,4,167790,11,9,4,1,3,4,0,0,0,40,39,0
46,4,169042,0,6,4,8,1,4,0,0,0,25,7,0
21,4,211013,6,5,4,8,3,4,0,0,0,50,26,0
71,0,144872,15,10,2,0,0,4,1,6514,0,40,39,1
53,6,192982,11,9,2,5,0,4,1,0,0,85,39,0
46,4,156926,15,10,2,4,0,4,1,0,0,60,39,1
57,4,182062,0,6,2,8,0,4,1,0,0,40,39,0
48,6,104790,1,7,2,5,0,4,1,0,0,50,39,1
33,4,167939,11,9,2,8,3,4,0,0,0,25,39,0
66,0,177351,9,13,2,0,0,4,1,0,2174,40,39,1
51,6,171924,15,10,2,12,0,4,1,0,0,50,39,0
81,4,100675,3,2,2,10,0,4,1,0,0,15,31,0
26,4,285004,9,13,4,4,1,1,1,0,0,35,35,0
50,1,339905,15,10,2,4,0,4,1,0,0,40,39,1
22,6,123440,15,10,4,3,1,4,1,0,0,48,39,0
39,4,104089,8,11,2,3,0,4,1,0,0,50,39,1
57,4,180779,9,13,2,10,0,4,1,7298,0,40,39,1
64,4,102041,1,7,2,12,0,4,1,0,0,40,39,0
35,4,114605,11,9,0,6,1,4,1,0,0,25,39,0
42,2,96524,11,9,2,4,0,4,1,0,0,60,39,1
49,6,192203,6,5,2,3,0,4,1,0,0,40,2,0
36,4,173804,1,7,0,8,1,4,0,0,0,40,39,0
70,6,155141,9,13,2,3,0,4,1,0,2377,12,39,1
31,4,348504,9,13,2,4,0,4,1,0,0,50,39,0
23,0,238087,15,10,4,0,3,4,1,0,0,30,39,0
33,4,290763,15,10,4,12,1,4,0,0,0,40,39,0
51,4,154949,11,9,6,7,1,2,0,0,0,40,39,0
46,2,125457,12,14,2,10,0,2,1,0,0,38,39,1
45,4,289468,1,7,6,8,4,4,0,0,0,40,39,0
45,2,192684,15,10,0,1,4,2,0,0,0,38,39,0
30,4,381645,9,13,4,10,1,4,1,0,0,50,39,0
26,0,182332,8,11,2,0,5,4,0,0,0,40,39,0
41,6,126094,11,9,2,4,0,4,1,0,0,38,39,0
38,4,309230,15,10,2,3,0,4,1,0,0,40,39,1
23,4,119838,9,13,4,10,3,4,1,0,0,50,39,0
18,4,41794,1,7,4,8,3,4,0,0,0,20,39,0
36,4,219483,15,10,4,1,1,4,0,0,0,40,39,0
35,4,108946,11,9,0,13,4,4,0,0,0,40,39,0
34,4,185408,15,10,4,4,1,4,0,0,0,40,39,0
35,2,72338,11,9,0,5,3,1,1,0,0,56,39,0
34,4,58305,11,9,2,3,0,4,1,0,1573,40,39,0
20,2,308654,15,10,4,11,3,1,0,0,0,20,39,0
18,4,34125,0,6,4,8,3,4,0,0,0,28,39,0
62,2,159908,9,13,2,1,5,4,0,0,1258,38,39,0
52,4,185407,8,11,2,3,0,4,1,0,0,48,31,1
39,2,113253,9,13,2,10,5,4,0,0,0,50,39,1
59,4,193568,11,9,0,7,3,4,0,0,0,40,39,0
29,6,69132,14,15,0,10,1,4,1,99999,0,60,39,1
48,4,318331,11,9,4,12,3,4,1,0,0,40,39,0
52,4,99184,11,9,0,14,1,4,1,0,0,40,39,0
44,4,408717,11,9,0,12,1,4,1,3674,0,50,39,0
76,4,124191,12,14,2,4,0,4,1,0,0,40,39,1
59,2,296253,12,14,0,10,4,4,0,8614,0,60,39,1
21,7,39236,15,10,4,13,1,4,0,0,0,50,39,0
32,4,206541,1,7,0,3,3,4,1,0,0,50,39,0
35,4,156728,11,9,2,5,0,4,1,0,0,40,39,0
28,4,314649,15,10,2,12,0,0,1,0,0,60,39,0
25,4,238964,15,10,2,3,0,4,1,0,0,60,39,1
31,4,220066,9,13,4,4,1,4,0,14344,0,50,39,1
51,6,176240,7,12,2,12,0,4,1,0,0,40,39,1
38,4,150057,15,10,4,10,1,4,1,0,0,45,39,0
38,4,167482,15,10,2,3,0,4,1,0,0,52,39,1
32,4,103608,9,13,2,6,0,1,1,0,0,40,39,0
58,4,94345,11,9,2,12,0,4,1,0,0,40,39,0
47,4,207140,11,9,0,1,1,4,0,0,0,38,39,0
37,4,588003,9,13,2,4,0,4,1,15024,0,40,39,1
44,4,192225,9,13,2,4,0,4,1,0,0,40,39,1
46,4,328216,9,13,2,4,0,4,1,15024,0,40,39,1
42,4,147099,11,9,0,8,4,4,0,0,0,30,39,0
71,0,177906,9,13,2,0,0,4,1,0,0,10,39,1
41,6,57924,15,10,2,5,0,4,1,7688,0,50,39,1
25,4,198870,9,13,4,1,3,2,1,0,0,35,39,0
30,4,337494,7,12,4,7,1,4,1,0,0,48,39,0
51,4,210940,11,9,2,12,0,4,1,0,2002,45,39,0
37,4,241962,1,7,2,3,0,4,1,0,0,50,39,0
39,7,122353,9,13,2,10,0,4,1,0,0,45,39,1
46,4,358886,11,9,2,7,0,4,1,0,0,40,39,0
19,4,263340,15,10,4,8,3,4,0,0,0,15,39,0
18,4,274057,1,7,4,8,3,2,1,0,0,8,39,0
44,5,311357,14,15,2,10,0,4,1,0,0,50,39,1
32,4,236543,2,8,0,11,3,4,1,0,0,54,26,0
67,4,335979,11,9,6,12,1,4,0,991,0,18,39,0
25,4,188488,11,9,4,7,2,4,1,0,0,40,39,0
19,4,39026,11,9,4,8,1,4,1,0,0,30,39,0
27,4,44767,11,9,2,5,0,4,1,0,0,40,39,0
32,7,438711,15,10,2,10,5,2,0,0,0,40,39,0
24,0,41356,15,10,4,0,1,4,0,0,0,40,39,0
65,4,111095,11,9,2,14,0,4,1,0,0,16,39,0
33,4,187560,8,11,2,12,0,4,1,0,0,36,39,0
45,4,72844,11,9,0,4,1,4,0,0,0,46,39,0
62,4,128092,11,9,6,1,1,4,0,0,0,32,39,0
35,4,190194,11,9,4,1,1,4,0,0,0,40,39,0
42,4,153160,11,9,6,8,4,4,0,0,0,40,39,0
21,0,262280,15,10,2,0,5,4,0,3781,0,40,39,0
61,4,154600,11,9,2,8,5,4,0,0,0,4,39,0
29,4,113870,3,2,2,8,0,4,1,0,0,40,0,0
56,2,268213,12,14,2,10,0,4,1,0,0,35,0,1
40,4,30682,11,9,2,7,0,4,1,0,0,45,39,1
43,2,96102,15,10,2,11,0,4,1,0,1887,40,39,1
50,4,421132,11,9,2,3,0,4,1,0,0,40,39,0
30,1,295010,9,13,4,11,1,4,0,0,0,60,39,1
34,4,316470,15,10,4,1,1,4,1,0,0,40,39,0
63,4,161563,11,9,2,3,0,4,1,0,0,48,39,0
51,2,96190,15,10,2,1,5,4,0,0,0,40,39,0
36,4,356824,11,9,0,12,1,4,0,0,0,40,39,0
40,6,55363,11,9,2,3,0,4,1,3411,0,40,39,0
21,0,78374,11,9,4,0,2,1,0,0,0,24,39,0
52,6,289436,10,16,2,10,0,4,1,0,0,60,39,1
46,4,126513,11,9,5,3,4,2,0,0,0,40,0,0
46,4,99086,15,10,2,1,5,4,0,0,0,40,39,1
23,4,269687,8,11,4,13,1,4,1,0,0,40,39,0
33,6,99761,9,13,4,8,1,4,0,0,0,15,39,0
54,4,145419,11,9,2,12,0,4,1,0,1672,50,39,0
37,4,112660,6,5,0,3,3,4,1,0,0,35,39,0
42,4,106698,15,10,0,8,4,4,0,0,0,32,39,0
28,5,32922,8,11,4,12,1,4,1,0,0,60,39,0
42,2,29075,7,12,2,10,5,0,0,0,0,40,39,0
42,4,110028,11,9,2,3,0,4,1,0,0,40,39,0
63,4,361631,12,14,5,10,1,4,0,0,0,40,39,1
33,2,262042,11,9,0,1,3,4,0,0,1138,40,39,0
23,4,46645,9,13,4,10,1,4,0,0,0,25,39,0
35,4,239409,0,6,2,7,0,4,1,0,0,50,39,0
25,1,55636,11,9,4,6,1,0,1,0,0,40,39,0
28,6,315417,14,15,4,10,1,4,1,2176,0,40,39,0
46,2,170092,12,14,4,10,1,4,0,0,0,43,39,0
22,4,199266,9,13,4,4,1,4,0,0,0,30,39,0
17,6,36218,1,7,4,5,3,4,1,0,0,20,39,0
24,4,281356,3,2,4,5,1,3,1,0,0,66,26,0
45,4,306889,9,13,2,4,5,4,0,0,0,40,39,1
22,4,48347,15,10,4,13,3,4,1,0,0,40,39,0
48,4,174829,7,12,2,7,0,4,1,0,0,40,39,0
49,1,105586,8,11,2,3,0,1,1,0,0,40,39,1
35,7,318891,7,12,6,4,1,4,0,0,0,40,39,0
47,2,166863,11,9,2,4,0,4,1,0,0,40,39,1
30,4,396538,11,9,5,4,4,4,0,0,0,29,39,0
24,4,83141,9,13,4,4,1,4,1,0,0,40,39,0
38,2,86643,9,13,2,10,0,4,1,0,0,45,39,1
65,5,338316,15,10,2,12,0,4,1,0,0,40,39,0
18,4,130389,1,7,4,8,3,4,1,0,0,20,34,0
24,4,51973,9,13,4,10,3,4,0,0,0,20,39,0
47,4,341762,11,9,4,1,1,4,1,0,0,33,39,0
30,4,296509,5,4,5,5,1,4,1,0,0,45,26,0
27,4,372500,4,3,2,6,0,4,1,0,0,45,26,0
39,4,216149,14,15,0,10,1,4,1,0,0,70,39,1
24,4,118657,2,8,2,7,0,4,1,0,0,40,39,0
50,4,38795,9,13,2,10,0,4,1,0,0,50,39,0
43,4,358199,15,10,2,12,0,4,1,3103,0,40,39,1
30,4,488720,8,11,2,6,0,4,1,0,0,40,26,0
55,4,213615,11,9,2,3,0,4,1,0,0,40,39,1
18,4,415520,1,7,4,3,3,4,1,0,0,20,39,0
27,2,133495,11,9,4,10,3,4,1,0,0,40,39,0
75,4,71898,13,1,4,9,1,1,0,0,0,48,30,0
20,4,188300,15,10,4,13,3,4,0,0,0,40,39,0
30,4,55291,9,13,2,10,0,4,1,0,0,40,39,1
33,4,23871,11,9,0,8,4,4,0,0,0,30,39,0
35,6,335704,15,10,2,4,0,4,1,0,0,40,39,0
26,4,181920,9,13,2,10,5,4,0,0,0,45,39,1
55,4,238638,11,9,2,12,0,4,1,4386,0,40,39,1
26,4,173927,8,11,4,10,3,3,0,0,0,60,23,0
39,4,278187,11,9,2,7,0,4,1,0,0,40,39,0
32,4,35595,9,13,4,1,1,4,1,0,0,40,39,0
38,6,245372,15,10,2,10,0,4,1,3137,0,50,39,0
38,4,164050,15,10,2,11,0,2,1,0,0,40,39,1
61,4,120933,15,10,4,9,1,4,0,0,0,40,39,0
34,4,200192,15,10,4,8,1,4,0,0,0,40,39,0
45,5,188330,9,13,2,4,0,4,1,0,0,60,39,0
42,4,183205,11,9,0,4,4,4,0,0,0,45,39,0
31,4,165949,11,9,0,8,4,4,0,0,0,40,39,0
35,4,192626,15,10,2,10,0,4,1,0,0,50,39,1
66,0,314347,11,9,2,0,0,2,1,0,0,40,39,0
45,4,327886,14,15,4,10,1,4,1,0,0,40,39,1
45,4,198759,10,16,2,4,0,4,1,0,0,60,39,0
52,1,168539,11,9,2,7,0,4,1,0,0,40,39,1
30,4,151773,15,10,2,7,0,4,1,0,0,40,39,1
48,4,285335,1,7,2,4,0,4,1,0,0,50,39,0
60,4,25141,15,10,2,14,0,4,1,0,0,60,39,0
39,4,114678,11,9,0,8,4,2,0,5455,0,40,39,0
21,4,210355,1,7,4,10,1,4,0,0,0,24,39,0
48,2,40666,11,9,2,8,0,4,1,0,0,40,39,0
24,4,209770,9,13,4,10,1,4,0,0,0,8,39,0
25,4,178025,12,14,2,10,0,4,1,0,0,40,39,0
23,7,215443,15,10,4,1,1,4,1,0,0,15,39,0
59,1,43280,15,10,4,4,3,2,0,0,0,40,39,0
53,1,174040,15,10,5,3,1,2,1,0,0,40,39,0
52,6,194995,9,13,2,12,0,4,1,15024,0,55,39,1
26,4,247006,11,9,2,4,0,4,1,0,0,52,39,0
40,7,345969,7,12,2,1,0,4,1,0,0,40,39,1
26,4,191648,7,12,4,7,2,4,0,0,0,15,39,0
20,4,391679,11,9,4,12,2,4,1,0,0,60,39,0
64,5,307786,3,2,2,12,0,4,1,0,0,20,39,0
52,6,140985,9,13,2,1,5,4,0,99999,0,30,39,1
36,0,224886,11,9,2,0,0,4,1,0,0,40,39,0
56,4,174351,2,8,2,3,0,4,1,0,0,40,22,0
45,6,160724,9,13,2,4,0,1,1,0,0,45,3,1
32,4,177531,0,6,0,8,4,2,0,0,0,23,39,0
35,4,312232,11,9,5,3,1,4,1,0,0,50,39,0
35,2,226311,15,10,0,1,3,4,0,0,0,38,39,0
33,0,289046,11,9,0,0,1,2,1,0,1741,40,39,0
43,4,141858,1,7,2,6,0,4,1,0,0,40,39,0
38,4,107302,11,9,2,4,0,4,1,0,0,50,39,0
52,6,217210,11,9,6,8,2,2,0,0,0,40,39,0
38,4,107303,11,9,2,3,0,4,1,0,0,40,39,0
48,6,265477,7,12,2,10,0,4,1,0,0,40,39,0
42,4,223934,7,12,0,4,4,4,0,0,0,40,39,0
35,4,352188,11,9,4,13,1,4,1,0,0,40,39,0
17,4,56986,2,8,4,12,3,4,0,0,0,18,39,0
40,4,252392,4,3,2,8,0,4,1,0,0,40,26,0
54,4,192862,11,9,0,4,4,4,0,0,0,45,39,0
69,4,125437,11,9,0,8,1,4,0,0,0,32,39,0
18,0,171088,15,10,4,0,3,4,0,0,0,40,39,0
37,4,126954,9,13,2,4,0,4,1,0,0,50,39,1
63,1,39181,10,16,0,4,1,4,0,0,2559,60,39,1
75,0,111177,9,13,6,0,1,4,0,25124,0,16,39,1
27,7,194773,12,14,4,10,1,4,0,0,0,50,11,0
41,4,136419,7,12,2,13,0,4,1,0,0,75,39,1
21,4,285127,11,9,4,6,1,2,0,0,0,40,39,0
72,2,144515,10,16,2,4,0,4,1,0,1258,40,39,0
41,7,132551,12,14,0,10,4,4,0,0,0,35,39,0
53,4,299080,15,10,4,1,4,2,0,0,0,40,39,0
23,4,82393,6,5,4,8,3,1,1,0,0,20,30,0
45,4,168038,9,13,0,12,1,4,1,0,0,60,39,1
40,4,206049,15,10,2,14,0,4,1,0,0,40,39,0
38,5,244803,15,10,2,12,0,4,1,0,1485,60,5,1
52,4,169785,15,10,4,4,1,4,0,0,0,50,39,0
23,2,23438,11,9,4,10,1,4,0,0,0,40,39,0
46,4,110171,12,14,2,10,0,4,1,15024,0,50,39,1
32,4,223212,13,1,2,7,0,4,1,0,0,40,26,0
32,4,52537,15,10,4,13,1,2,1,0,0,38,39,0
22,4,202745,11,9,4,7,2,4,1,0,0,55,39,0
30,4,155781,11,9,2,3,0,4,1,0,0,70,39,0
33,4,345360,15,10,4,12,1,4,1,0,0,40,39,0
33,7,111994,15,10,0,1,4,4,0,0,0,45,39,0
35,4,136343,11,9,4,12,1,4,1,0,0,40,39,0
21,4,243921,11,9,4,8,3,4,1,0,0,40,39,0
52,4,126978,11,9,2,7,5,1,0,0,0,40,3,0
34,4,48014,9,13,5,4,1,4,0,0,0,35,39,0
20,4,39927,11,9,4,8,1,4,1,0,0,8,39,0
33,6,193246,11,9,4,4,1,4,1,0,0,55,10,0
45,4,202812,9,13,2,10,0,4,1,0,0,40,39,1
62,4,114060,5,4,2,11,0,4,1,0,0,91,39,0
26,4,134888,9,13,4,13,3,4,0,0,0,35,39,0
65,0,266081,11,9,2,0,0,4,1,0,0,40,39,0
21,4,195919,0,6,4,6,1,3,1,0,0,40,6,0
46,4,35969,9,13,2,4,0,4,1,0,0,51,39,0
37,4,176756,15,10,2,1,0,2,1,0,1485,70,39,1
60,4,82775,15,10,2,12,0,4,1,0,0,55,39,0
42,6,323790,9,13,2,4,0,4,1,0,1977,70,39,1
37,4,118486,9,13,5,10,4,4,0,4934,0,32,39,1
26,4,238768,11,9,2,7,0,4,1,0,0,60,39,0
35,2,216068,11,9,5,1,4,4,0,0,0,38,39,0
31,4,148600,11,9,2,7,0,2,1,0,0,40,39,0
35,7,82622,15,10,2,4,0,4,1,0,0,80,39,0
26,4,184120,9,13,4,10,1,4,1,0,0,50,39,0
51,2,97005,5,4,2,14,0,4,1,0,0,40,39,0
53,4,96827,9,13,4,8,1,4,1,0,0,40,2,0
29,4,49087,8,11,2,6,0,4,1,0,0,40,39,0
51,4,306790,11,9,0,3,1,4,1,0,0,40,39,0
44,4,378251,11,9,2,1,5,4,0,0,0,38,39,0
28,4,67218,5,4,2,12,2,4,1,0,0,40,39,0
19,5,164658,15,10,4,5,3,4,1,0,0,60,39,0
19,4,235909,15,10,4,1,3,4,0,0,0,20,39,0
46,4,190115,15,10,2,12,0,4,1,0,1887,40,39,1
38,4,129591,15,10,2,3,0,4,1,0,0,40,39,0
48,4,139290,0,6,5,7,3,4,0,0,0,48,39,0
34,4,176673,15,10,4,12,2,2,0,0,0,35,39,0
36,4,257691,9,13,4,12,1,4,0,0,0,20,39,0
30,2,211654,12,14,2,10,0,4,1,0,0,40,39,1
28,4,125527,15,10,4,12,1,4,1,0,0,50,39,0
43,4,55294,15,10,2,3,0,4,1,0,0,40,39,0
31,4,111567,6,5,4,12,1,4,1,0,0,43,39,1
18,4,156950,11,9,4,1,3,4,1,0,0,35,39,0
45,6,271828,9,13,2,3,0,4,1,0,0,20,39,0
71,4,228806,6,5,0,9,1,2,0,0,0,6,39,0
43,1,192712,15,10,2,10,5,4,0,0,0,40,39,1
27,4,210498,15,10,2,4,0,4,1,0,0,80,39,0
35,6,77146,11,9,2,3,0,4,1,2829,0,45,39,0
21,4,48301,15,10,4,6,3,4,1,0,0,40,39,0
54,4,176240,12,14,2,14,0,4,1,7688,0,60,39,1
57,6,57071,15,10,2,3,0,4,1,3137,0,40,39,0
49,4,245305,0,6,2,14,0,2,1,0,0,42,39,1
34,4,220362,9,13,4,4,3,4,1,0,0,40,39,0
29,4,150861,15,10,4,1,1,4,0,0,0,40,24,0
46,4,149388,9,13,2,3,0,4,1,0,0,40,39,1
29,4,22641,11,9,2,7,0,0,1,0,0,45,39,0
38,4,111398,9,13,2,10,5,4,0,7688,0,40,39,1
20,4,112847,11,9,4,5,3,1,1,0,0,40,39,0
58,4,373344,3,2,2,5,0,4,1,0,0,40,39,0
68,4,201732,15,10,0,1,4,4,0,0,0,40,39,0
51,4,131068,11,9,0,8,1,4,0,0,0,40,39,0
47,4,162034,9,13,2,12,0,4,1,0,0,70,39,0
58,5,130454,15,10,2,4,0,4,1,0,0,50,39,1
41,4,231689,11,9,2,3,0,4,1,0,0,40,39,1
20,4,122215,11,9,4,8,3,2,1,0,0,52,39,0
41,0,128700,11,9,4,0,3,4,0,0,0,40,39,0
51,4,209912,9,13,0,4,1,0,1,0,0,50,39,0
